"","V1","V2","V3","V4","V5","V6"
"tracepointstonesouptracetracelocationtmptmpsyftrpsstestcasesrcrosecolorcinitlinedraw",0.282210137811489,0.203607327933423,0.202621464664117,0.282920276769437,0.271555655752309,0.263002781267278
"sculptographyjaycee",0.205289915460162,0.263775725755841,0.288502739532851,0.29812710522674,0.203988929931074,0.214760082075372
"getenvneighbourtraumatropism",0.278539168229327,0.201857218379155,0.268064505164512,0.293639724352397,0.201143202139065,0.249003183282912
"cyanaccruing",0.216450898419134,0.214958294038661,0.217965606413782,0.238951838691719,0.264363310486078,0.256750773033127
"stonesoupbufferlen",0.254593932442367,0.204389673797414,0.23042646732647,0.292619642941281,0.281778740836307,0.26649116652552
"strlencyanaccruing",0.21085560398642,0.217376009281725,0.250819654134102,0.268408400425687,0.216399770579301,0.240531258261763
"mallocstonesoupbufferlen",0.275629525678232,0.223855777573772,0.286085833143443,0.259955395408906,0.259532540198416,0.211779241706245
"strcpystonesoupbuffercyanaccruing",0.247848253557459,0.252643133583479,0.245518368994817,0.239244177029468,0.226036818069406,0.21854620098602
"stonesoupbufferstonesoupoci",0.21353968793992,0.299737707222812,0.223666295735165,0.267163216532208,0.212172059970908,0.245767465769313
"stonesouptoupperstonesoupbufferstonesoupoci",0.298874358157627,0.216203932696953,0.237266909936443,0.200496799941175,0.235314226429909,0.267859041481279
"stonesoupcontainscharstonesoupbuffere",0.241408808925189,0.209380453638732,0.271320843487047,0.249188072164543,0.26271264932584,0.234835161780938
"stonesoupprintfsncyanaccruing",0.210594901395962,0.25587628192734,0.280109014455229,0.292533563240431,0.255771778500639,0.287145481607877
"splanchnodermforeship",0.252612598077394,0.262240849854425,0.231689826771617,0.275568346329965,0.250311895273626,0.291714219818823
"stonesoupoptvar""",0.211222844594158,0.294851870788261,0.221270089154132,0.236012319708243,0.276951819937676,0.265288272150792
"campanularianbabroot",0.27734249427449,0.239204814983532,0.218623729189858,0.214794295653701,0.277843691268936,0.268365504359826
"freebufferparam""",0.225879025715403,0.231574949016795,0.212975780060515,0.216533140395768,0.24835079528857,0.238507230649702
"stonesoupbufferptr",0.29601362796966,0.254230072000064,0.292990786256269,0.275902812182903,0.222427699365653,0.21191896663513
"fiskvinegar",0.232592810550705,0.212987222638913,0.200474367453717,0.225000599073246,0.258227586117573,0.222652023844421
"anonymousxd",0.202243153634481,0.288725480437279,0.293259037472308,0.220406391355209,0.210857973154634,0.261920180125162
"whiteymetrostyle",0.237142722238787,0.220104886684567,0.236161192413419,0.280110217025504,0.244155823905021,0.20160563304089
"gearboxessuboctuple",0.294997176225297,0.272760293306783,0.22122841028031,0.278149897512048,0.21386376186274,0.252070505358279
"fossilologicaltrudellite",0.210301706381142,0.293292274791747,0.203715186612681,0.224032014328986,0.262074708193541,0.256194610381499
"messagedata""",0.238889229856431,0.259064802573994,0.263451527361758,0.246319690975361,0.252401149505749,0.24666759269312
"stonesoupid""",0.291231123125181,0.225616976222955,0.294750837259926,0.203685533441603,0.233647246356122,0.228323936043307
"lindrithliponis",0.245782780763693,0.276264374447055,0.287921917834319,0.249688027380034,0.290278960368596,0.225005549867637
"wisherpyrophotograph",0.224685685057193,0.217866893718019,0.231961442250758,0.295625585597008,0.272152454569004,0.279516704031266
"faceteunchildish",0.26172926754225,0.272625746089034,0.291400535963476,0.285744312475435,0.248795090173371,0.223444825899787
"antielectronhystericky""",0.221485201618634,0.238807297497988,0.240107300528325,0.293712562648579,0.214693355374038,0.250105412350968
"syncboolcompareandswapwisherpyrophotograph",0.241591944452375,0.231571565824561,0.268544317921624,0.2444323154632,0.28929197837133,0.228201048192568
"tracepointstonesouptracetracelocationtmptmpwegndsstestcasesrcrosecolorcinitlinedraw",0.262884311098605,0.229891072283499,0.218797878758051,0.219607378263026,0.232721799332649,0.2846574497642
"stonesoupreadtaintantielectronhysterickycavingpreultimate",0.243525103922002,0.228687987220474,0.252092277118936,0.212742245849222,0.234582831268199,0.276227385899983
"antielectronhystericky",0.285485544917174,0.289006413333118,0.208206098107621,0.200893262238242,0.274367145798169,0.200203096843325
"underread",0.292075642058626,0.239453456643969,0.223014611727558,0.288737611938268,0.291937026660889,0.234524745075032
"stonesoupinputstring",0.224569098674692,0.299640280543827,0.244074078043923,0.287763009150513,0.258575404854491,0.20660729680676
"getenvinputstring",0.202496481081471,0.21184337339364,0.256469046417624,0.205846793483943,0.207815172336996,0.240794278937392
"memsetstonesoupdatabuffer",0.279189533391036,0.247064636391588,0.254229541774839,0.208171959128231,0.243696855800226,0.224647826026194
"stonesoupdatabeforestonesoupi",0.243383712670766,0.260932026384398,0.292306329705752,0.216647764062509,0.247977434424683,0.298262844071724
"stonesoupdataafterstonesoupi",0.268514623539522,0.219680932746269,0.253291380777955,0.202288443176076,0.255161466146819,0.265443675522692
"strlenchar",0.26920198276639,0.261124265636317,0.279325077496469,0.291423232667148,0.269681965815835,0.29209573646076
"stonesoupinputstringstonesoupi",0.28468812906649,0.208625823468901,0.210276663419791,0.282557696360163,0.239964299136773,0.220018688682467
"stonesoupdatabufferstonesoupinputstringstonesoupi",0.287067708233371,0.281743374676444,0.209408004465513,0.220308012678288,0.257751392689534,0.230205252277665
"strlenfaceteunchildish",0.209721096535213,0.244968215306289,0.245130461733788,0.210721895867027,0.20131113328971,0.260424400842749
"appears",0.289953043567948,0.208265239815228,0.276245545246638,0.201946146949194,0.227361544431187,0.248909139772877
"timesn",0.253702051867731,0.227986964723095,0.223404117929749,0.275809809472412,0.295219637360424,0.280529350484721
"faceteunchildishstonesoupi",0.224835087591782,0.222833810071461,0.259254709770903,0.231901253899559,0.209021209576167,0.290053501049988
"stonesoupdatabufferint",0.237907793582417,0.214148110919632,0.223995639523491,0.296180765377358,0.226292985025793,0.281210289848968
"stonesouptaintsourcestonesoupi",0.269514385145158,0.214207576750778,0.21067820310127,0.211416525044478,0.212443378311582,0.239889885438606
"afterpoint",0.218062502727844,0.24815134073142,0.277867239480838,0.238569933618419,0.295157635072246,0.277073512831703
"antielectronhysterickystonesoupcloseprintfcontext",0.201160632329993,0.279291684669442,0.247821107204072,0.27342130059842,0.282002614461817,0.257875388441607
"lipometabolicprepituitary",0.234972709743306,0.204244694416411,0.297025938867591,0.262630264787003,0.252784387860447,0.274389325059019
"stonesoupindex""",0.264598647155799,0.285974529851228,0.297982241632417,0.247646277374588,0.239461345574819,0.226713045290671
"stonesoupstrbuf",0.236680805729702,0.253003356559202,0.225590737955645,0.219584499718621,0.223012493667193,0.26114712532144
"psychosomewangles""",0.269791514775716,0.274338153074495,0.259002551995218,0.258586503379047,0.220522403018549,0.261527679045685
"syncboolcompareandswapalmsmeneph",0.277000085706823,0.242468305607326,0.202584638237022,0.2199731053086,0.210166640393436,0.282470705779269
"tracepointstonesouptracetracelocationtmptmpsozjnlsstestcasesrcrosecolorcinitlinedraw",0.271765397046693,0.292707994324155,0.284925154154189,0.270056583429687,0.238286004937254,0.271767365373671
"stonesoupreadtaintpsychosomewangleschairmendowner",0.206373364641331,0.216579320351593,0.228216771199368,0.271753309387714,0.286035342793912,0.21424337704666
"psychosomewangles",0.204167394409888,0.239572652103379,0.237108020624146,0.204713562154211,0.270968374237418,0.255444868886843
"sellablymatoke",0.229030479583889,0.252645498793572,0.200212902063504,0.237595551065169,0.280766446539201,0.275513064512052
"validation",0.25487443942111,0.201776878465898,0.259383476315998,0.200257811951451,0.267476261104457,0.206411308818497
"stonesoupptrafter",0.221791429258883,0.213765940559097,0.266910382197239,0.281008515437134,0.291903182980604,0.285630738176405
"mallocsizeofunsigned",0.28626964900177,0.20039405063726,0.248924071830697,0.257483071833849,0.248814938124269,0.22301235976629
"stonesoupptrbefore",0.284227749123238,0.275763495778665,0.283170085190795,0.284976166277193,0.245034179789945,0.224684988893569
"strncpychar",0.227328479383141,0.268184454622678,0.201651537488215,0.25688001550734,0.288763246266171,0.245340034854598
"stonesoupstrbufsellablymatoke",0.286387868504971,0.202627403545193,0.261637897114269,0.276023507607169,0.28760469048284,0.288526630867273
"stonesoupcountstonesoupi",0.260681116604246,0.236629261029884,0.215825772983953,0.229539155238308,0.271152338944376,0.229178246366791
"strlensellablymatoke",0.209398519364186,0.228534550592303,0.273765994142741,0.232299587642774,0.260240259510465,0.21984025714919
"ascii",0.276726532843895,0.206660379748791,0.245984298270196,0.229562563076615,0.286628131079487,0.247375463019125
"bounds",0.241260633361526,0.288780258223414,0.213395056221634,0.257317460444756,0.201453611836769,0.216526665980928
"sellablymatokestonesoupi",0.218496846128255,0.221815510326996,0.296594528737478,0.225426855031401,0.271653047064319,0.296542966947891
"stonesoupcountstonesoupindex",0.225937928701751,0.215734729752876,0.209545876667835,0.229285415052436,0.25428197379224,0.22137422026135
"dnstonesoupistonesoupcountstonesoupi",0.283949714479968,0.212357564270496,0.230327723990194,0.208096737531014,0.22427039348986,0.204047016170807
"stonesoupprintfd",0.211462202342227,0.219230349338613,0.269319303683005,0.221871708310209,0.296974407718517,0.208260283735581
"dnstrlen",0.239153931732289,0.280463447212242,0.247848036023788,0.242753024795093,0.266204407950863,0.254576464369893
"stonesoupptrbeforestrlen",0.208488678536378,0.241469448502175,0.249926567240618,0.268631074647419,0.263501381734386,0.281401727721095
"freestonesoupptrbefore",0.207601807569154,0.283970860322006,0.264492163318209,0.290131847630255,0.253784471075051,0.257715263892896
"freestonesoupcount",0.29737665054854,0.265389442956075,0.249745324347168,0.296391535853036,0.274262951896526,0.235575205460191
"freestonesoupptrafter",0.227711769705638,0.255698589258827,0.222293094312772,0.22261985228397,0.222512212931179,0.278516077250242
"psychosomewanglesstonesoupcloseprintfcontext",0.288595330878161,0.213808568334207,0.237764822272584,0.206143246451393,0.224736307910644,0.203772940556519
"syncboolcompareandswapgranollershandicuff",0.261564996931702,0.277993923006579,0.281773132598028,0.212482089782134,0.241126263397746,0.232448221626692
"tracepointstonesouptracetracelocationtmptmpjxatpsstestcasesrcrosecolorcinitlinedraw",0.203304310422391,0.283846993441694,0.231155458721332,0.270753057627007,0.203503924026154,0.210044382978231
"breachedembroiling",0.226868188171648,0.206417923886329,0.217364976252429,0.251572668855079,0.287027853447944,0.265254444209859
"berghoffmultilocular",0.276113407104276,0.241428440390155,0.276605839026161,0.295735396491364,0.281943858228624,0.276887681242079
"overread",0.224938607146032,0.212544369813986,0.256920958613046,0.215700498782098,0.262426690850407,0.290786733594723
"memsetstonesoupdatabefore",0.27157625881955,0.219864504551515,0.273649598076008,0.22836682733614,0.248772577475756,0.229426427581348
"stonesoupdatabefore",0.295455046929419,0.280830109282397,0.203509217593819,0.234791536419652,0.226859809365124,0.240491867833771
"memsetstonesoupdataafter",0.265438134456053,0.272826980100945,0.222555176587775,0.283253525663167,0.225721961306408,0.261969148716889
"stonesoupdataafter",0.265668328804895,0.231001543300226,0.21299881846644,0.275777154974639,0.292536031967029,0.280939807160758
"strlenberghoffmultilocular",0.229643072420731,0.289933854481205,0.280460230470635,0.288992814719677,0.228235358349048,0.260121622262523
"memcpystonesoupdatabuffer",0.275134189729579,0.253525921097025,0.286483960039914,0.201177925174125,0.299729548837058,0.249076639045961
"stonesoupprintfxstonesoupdatabufferstonesoupi",0.262417963775806,0.279274193593301,0.256330252205953,0.287506658327766,0.240256934636272,0.252807959332131
"breachedembroilingstonesoupcloseprintfcontext",0.249120787600987,0.26671866774559,0.245356942224316,0.255153144872747,0.229136688192375,0.251576768211089
"stonesoupcanaryfunction""",0.275167504441924,0.262734774313867,0.205851869517937,0.216627443744801,0.236237997282296,0.209024350321852
"tmptmpgpspksstestcasesrcrosecolorc",0.264156378642656,0.293828590540215,0.254460344207473,0.235905521176755,0.21844886764884,0.297048922348768
"stonesoupafterptr""",0.261996988253668,0.249929457809776,0.223087869747542,0.227895108726807,0.22580192333553,0.211440441943705
"stonesoupbeforeptr""",0.276929806102999,0.287756541231647,0.219728973135352,0.206851441715844,0.205716233118437,0.275808342942037
"somatotrophinautarkikal",0.266660745046101,0.215469194436446,0.230488564027473,0.286213918798603,0.231867381627671,0.274595286860131
"averrhoistbegroan""",0.287036939477548,0.254325074306689,0.201562050031498,0.250977318128571,0.299282445083372,0.208567386679351
"syncboolcompareandswapbrownnessmarshalsea",0.20381218730472,0.22557855907362,0.242712422809564,0.267182743153535,0.277085628127679,0.282563493377529
"tracepointstonesouptracetracelocationtmptmpgpspksstestcasesrcrosecolorcinitlinedraw",0.245689290226437,0.259403213439509,0.237702144938521,0.290505568613298,0.24836963978596,0.266155030508526
"stonesoupreadtaintaverrhoistbegroanclosemouthedinteraxillary",0.224905271991156,0.248619487555698,0.226657963218167,0.211084898514673,0.251792993606068,0.260741081577726
"averrhoistbegroan",0.279211472556926,0.200567604834214,0.291763965133578,0.290876729413867,0.224502443429083,0.294913344550878
"strncpystonesoupstrbufsomatotrophinautarkikal",0.257663636258803,0.295276647270657,0.234394393814728,0.280051294201985,0.285219432716258,0.236792481783777
"strlenstonesoupstrbuf",0.21732582107652,0.241351357731037,0.293897686363198,0.200671568908729,0.29409282496199,0.234922690456733
"stonesoupbeforeptr",0.207232917007059,0.298515428230166,0.250982423638925,0.273406871617772,0.243802597792819,0.28708636588417
"stonesoupcanaryfunction",0.22579710171558,0.238937262888066,0.242232349794358,0.260228514927439,0.242543331347406,0.298975171707571
"stonesoupafterptr",0.288805416016839,0.247791224368848,0.255853449739516,0.206100818072446,0.208426072075963,0.234352458384819
"stonesoupstrbufstonesoupi",0.298751159431413,0.266646492830478,0.282191605237313,0.292844403558411,0.226956491405144,0.295283331582323
"stonesoupprintfdnstonesoupbeforeptr",0.295918698702007,0.273734195553698,0.275036667985842,0.287003611889668,0.214739217469469,0.238931859889999
"stonesoupprintfdnstonesoupafterptr",0.269990097056143,0.275889263022691,0.248654045443982,0.248872347455472,0.265019905217923,0.294081198819913
"averrhoistbegroanstonesoupcloseprintfcontext",0.250731285079382,0.274810806917958,0.298089345893823,0.247318867058493,0.239319669641554,0.262494684755802
"anonymousxcba",0.291208591824397,0.235485271411017,0.265074969059788,0.267143470095471,0.288379883766174,0.286012367298827
"spruermannboro",0.204387050541118,0.239438470336609,0.264469675323926,0.265790668386035,0.220869745430537,0.268729579634964
"stonesoupstackbuff""",0.263494395650923,0.279917414207011,0.270624481793493,0.261198479961604,0.237085316306911,0.210524652386084
"stonesoupmybuffsize",0.266975732706487,0.270579927437939,0.295932671427727,0.282678453577682,0.232389154331759,0.228109172708355
"jennaresicken",0.213898711372167,0.279958362085745,0.272816587239504,0.21303123626858,0.210626682126895,0.272027435735799
"minecacocnemia",0.224553946382366,0.264156831661239,0.283022400736809,0.261057339748368,0.233335445076227,0.279269625688903
"sabeunweariably""",0.21339999504853,0.266383172641508,0.235526432562619,0.250547620397992,0.285846663988195,0.272560864826664
"educandepichil",0.275873585417867,0.209305496467277,0.291508917626925,0.22473754780367,0.285178732476197,0.294416807545349
"anonymousxfee",0.245247028185986,0.264666741946712,0.221157887694426,0.26688047030475,0.295495155872777,0.211734451516531
"calendererreserving",0.237903668126091,0.260289831133559,0.272522784420289,0.225238696299493,0.245498062972911,0.241152474610135
"guvrupicaprine""",0.282757245353423,0.209596908953972,0.291210022079758,0.21389250732027,0.297434700233862,0.282405269448645
"stonesoupmodulusfunction",0.21977203679271,0.289184255385771,0.211086471797898,0.242363772308454,0.262629052135162,0.246742070978507
"modulusparamstr",0.241957012075,0.203243340039626,0.243022735812701,0.283693718211725,0.259594254731201,0.204563604784198
"stonesoupgetfunctionint",0.249319701013155,0.263204067084007,0.259353554644622,0.257071737409569,0.248270047502592,0.248818489722908
"len",0.290294466842897,0.229029199737124,0.287074486562051,0.204804905131459,0.273588783433661,0.212500333716162
"fptr",0.170110076433048,0.103505123592913,0.129720990243368,0.123826979240403,0.1318748540245,0.128505227388814
"modulusfunction",0.221280265389942,0.299509633076377,0.21545620856341,0.248647567117587,0.218878994998522,0.245375986979343
"stonesoupmodulusfunction""",0.235320124449208,0.248650036565959,0.232930857641622,0.287656771740876,0.231094909692183,0.261206656997092
"syncboolcompareandswapcalendererreserving",0.223698594351299,0.249279402336106,0.247755082370713,0.223337107384577,0.246548536419868,0.2554280877579
"tracepointstonesouptracetracelocationtmptmpuyvassstestcasesrcrosecolorcinitlinedraw",0.200692122336477,0.258639321336523,0.276811846811324,0.275579263060354,0.226939981756732,0.210765894199722
"guvrupicaprine",0.244842123426497,0.293471869989298,0.233197484281845,0.248103717830963,0.219260675110854,0.281580567522906
"stonesoupinputlen",0.29126800193917,0.227550050709397,0.21578058518935,0.236215575225651,0.292271862132475,0.278139526653104
"afteragejambed",0.265634509501979,0.272504473896697,0.287104566441849,0.295667609665543,0.216822869074531,0.263700971170329
"uninitialized",0.200673534418456,0.261676520737819,0.228765645436943,0.283132953406312,0.224603403545916,0.217116480576806
"strlenafteragejambed",0.287557358643971,0.226921153091826,0.225441026384942,0.266264856583439,0.28887024729047,0.216442311066203
"testn",0.249779650405981,0.294541047280654,0.259389737760648,0.255357047822326,0.216566519369371,0.206038173171692
"mallocsizeofvoid",0.299086442263797,0.294530730275437,0.239240816468373,0.256673885299824,0.252821144624613,0.264075554907322
"stonesoupgetfunctionstonesoupinputlen",0.201396658318117,0.239277732698247,0.272565043834038,0.239302875380963,0.299717222643085,0.292415280663408
"stonesoupfunctionptrafteragejambed",0.233445127890445,0.243336676247418,0.227668588911183,0.256075198878534,0.20096925413236,0.227953736949712
"stonesoupprintfmod",0.225847229477949,0.232594137545675,0.267537577496842,0.269852919713594,0.217968870769255,0.260300103435293
"truen",0.271380185405724,0.293048781831749,0.201890088501386,0.23233983819373,0.200312032573856,0.260127804102376
"falsen",0.221707216463983,0.240406129648909,0.254757368122227,0.239760895399377,0.23241418399848,0.291521510994062
"freestonesoupfunctionptr",0.205495775351301,0.228754860418849,0.285883600497618,0.268215747037902,0.294095515273511,0.267443632707
"guvrupicaprinestonesoupcloseprintfcontext",0.260931733786128,0.239653978985734,0.224804953043349,0.290521320654079,0.260016717133112,0.214221570338123
"bartonsvillepact",0.266844189399853,0.294553382019512,0.236090634739958,0.207730649248697,0.293945591850206,0.208345684455708
"atelichexaseme""",0.286562137166038,0.205284278420731,0.264353314647451,0.245734045049176,0.298600277304649,0.231761028966866
"syncboolcompareandswapovertreatingwhewer",0.244331839098595,0.236925371200778,0.277918308228254,0.217644136282615,0.286151318438351,0.200854179332964
"tracepointstonesouptracetracelocationtmptmpapmkltsstestcasesrcrosecolorcinitlinedraw",0.283273207908496,0.249544417043217,0.212158344592899,0.216183392470703,0.283075935021043,0.265590147976764
"stonesoupreadtaintatelichexasemebiasingrhymic",0.2856066795066,0.223282892629504,0.241825320594944,0.260568772652186,0.222973704128526,0.267768417065963
"atelichexaseme",0.229352731653489,0.285780726489611,0.205439198110253,0.265848223306239,0.249592088977806,0.239221080648713
"source",0.265864349133335,0.281491272035055,0.22746733718086,0.283329756534658,0.28410951117985,0.271100859693252
"stonesoupsourcestonesoupi",0.266285018599592,0.291365920309909,0.285061442712322,0.274657415412366,0.250532855279744,0.23313842411153
"stonesoupdatabufferstonesoupi",0.296890915837139,0.253685251367278,0.210574973095208,0.216460414114408,0.269851311622188,0.254087814921513
"strncpystonesoupsource",0.277400789433159,0.227859020628966,0.288500860752538,0.267174879042432,0.238670546095818,0.251957998727448
"sizeofstonesoupsource",0.232433074666187,0.217131535266526,0.287744564283639,0.275991914095357,0.245545881660655,0.26176062906161
"stonesoupsource",0.225131663074717,0.287613774975762,0.266472148476169,0.210025973245502,0.284545492869802,0.292817658139393
"strlenstonesoupsource",0.232108596619219,0.237411815533414,0.272482265229337,0.205756652564742,0.208334575174376,0.211165240826085
"strlenstonesoupdatabuffer",0.239583623665385,0.283935547503643,0.236560262506828,0.265019733319059,0.289517873665318,0.222180304746144
"atelichexasemestonesoupcloseprintfcontext",0.242060066456907,0.227545197261497,0.235391902900301,0.207491770945489,0.213631217251532,0.238775719422847
"versativedecyl",0.286947240913287,0.209692802350037,0.274486804311164,0.234551504161209,0.233372156880796,0.208280295878649
"hermannontemporal""",0.251158902351744,0.276692816452123,0.288440349185839,0.259850170928985,0.275002716225572,0.244084872351959
"syncboolcompareandswapversativedecyl",0.225057190423831,0.269562441017479,0.201187197957188,0.208340147510171,0.249796867603436,0.2740769285243
"tracepointstonesouptracetracelocationtmptmpsujpufsstestcasesrcrosecolorcinitlinedraw",0.215408054273576,0.288322694948874,0.287513642036356,0.278981013130397,0.206739133223891,0.293719376600347
"stonesoupreadtainthermannontemporalabusefulnessisocline",0.276010869978927,0.243473234237172,0.248796158470213,0.26543267054949,0.215766776353121,0.248721406422555
"hermannontemporal",0.29249499712605,0.269689863687381,0.201330303493887,0.288673033029772,0.239424901339225,0.244932428211905
"bcereasclepiade",0.228767108521424,0.280682135210372,0.221549597359262,0.246679811249487,0.25039316683542,0.200732885161415
"strlenbcereasclepiade",0.261661989893764,0.203464634413831,0.271305636060424,0.275613837107085,0.265344808273949,0.258729262277484
"realpathbcereasclepiadestonesoupbasepath",0.210669027525,0.260490182088688,0.257591576175764,0.241272106068209,0.215162464091554,0.286512173130177
"hermannontemporalstonesoupcloseprintfcontext",0.208788334671408,0.223738482524641,0.24182653229218,0.248760594381019,0.235731499176472,0.227053073630668
"babakotooveramplifies",0.217899670475163,0.209585840487853,0.200889016175643,0.26898645630572,0.256072702724487,0.270224814140238
"kaikaramonclova",0.232782346755266,0.227302732970566,0.282919686171226,0.286014944151975,0.264252508175559,0.221865321416408
"wineyardbedraped""",0.289957423717715,0.218520788871683,0.20167224726174,0.2889691849472,0.241989402100444,0.213382966606878
"syncboolcompareandswapbabakotooveramplifies",0.240489934501238,0.271875870367512,0.277958218823187,0.266862283134833,0.222319025872275,0.213698165351525
"tracepointstonesouptracetracelocationtmptmplqufsstestcasesrcrosecolorcinitlinedraw",0.210409166524187,0.208112180326134,0.286304763541557,0.268505101464689,0.282025089184754,0.219449727237225
"stonesoupreadtaintwineyardbedrapedinterlinkteeny",0.235609718551859,0.256807192252018,0.269566443073563,0.245882220449857,0.259725151467137,0.282525946502574
"wineyardbedraped",0.223492154944688,0.263545559323393,0.296608457691036,0.291120087751187,0.261219879728742,0.243002913263626
"atoikaikaramonclova",0.203394708153792,0.226340965367854,0.240828202501871,0.261454674461856,0.204450638429262,0.233725998410955
"wineyardbedrapedstonesoupcloseprintfcontext",0.228893585689366,0.234805342881009,0.211836354061961,0.296692796214484,0.298563096020371,0.287193335406482
"harwichendamoeba",0.205603592819534,0.298752715112641,0.282674017152749,0.282613003486767,0.246733887819573,0.206697774748318
"stonesoupnewinput",0.234974797046743,0.219279317930341,0.252176771289669,0.265656137256883,0.201465322612785,0.256843443657272
"test",0.293540765042417,0.284636867744848,0.280211748345755,0.271679171919823,0.28789918590337,0.25390961158555
"input""",0.292057762807235,0.244079094612971,0.259158064005896,0.285096994577907,0.258233205974102,0.21020638467744
"montagnardfurnisher",0.275315936468542,0.283263352839276,0.24758703627158,0.214278739504516,0.220167264388874,0.288513037958182
"nomogramurodaeum""",0.235165594005957,0.20198078036774,0.241377349081449,0.286604783358052,0.23535790015012,0.270201913965866
"syncboolcompareandswapmaldonitetrypanosoma",0.212248829216696,0.277019558544271,0.270344098540954,0.223290725937113,0.245357640832663,0.210896136169322
"tracepointstonesouptracetracelocationtmptmplyyursstestcasesrcrosecolorcinitlinedraw",0.24999509844929,0.268155028740875,0.29599023910705,0.234915425581858,0.254709014506079,0.200572020374238
"stonesoupreadtaintnomogramurodaeumgeoemtryantisemitism",0.233303721575066,0.257795054861344,0.272528228024021,0.281571514438838,0.282088408595882,0.259729874948971
"nomogramurodaeum",0.251328246528283,0.298526625032537,0.24305305108428,0.238008184731007,0.274531173775904,0.287096163490787
"termination",0.278865082445554,0.212822417914867,0.204963310039602,0.256848468957469,0.284029161301442,0.216495400480926
"stonesoupfiledesc",0.26401942318771,0.219775016838685,0.29458771685604,0.24186266749166,0.240373706608079,0.206655928865075
"stonesoupinputbufstonesoupmaxlen",0.203224842553027,0.244694944075309,0.241886971681379,0.289180333330296,0.215287982369773,0.298865102021955
"stonesoupbufptr",0.234148949803784,0.273262810544111,0.259182062954642,0.288998821564019,0.20190525574144,0.238682908448391
"stonesouppathbuf",0.281108551472425,0.206690798443742,0.264298610016704,0.252950580208562,0.266551274782978,0.256138385157101
"memsetstonesoupinputbuf",0.25709708686918,0.24191802428104,0.233883640146814,0.285975044802763,0.251930531696416,0.299590814183466
"memsetstonesouppathbufa",0.281817280664109,0.233630007738248,0.238077244185843,0.246969678276218,0.237593316077255,0.234818004467525
"openmontagnardfurnisher",0.244333144510165,0.261326704081148,0.227720302040689,0.274214131571352,0.215744991390966,0.267678850004449
"readstonesoupfiledescstonesoupinputbufstonesoupmaxlen",0.290589082543738,0.287876421282999,0.292606303235516,0.228765101847239,0.205010141339153,0.29141529223416
"closestonesoupfiledesc",0.275394997443072,0.217610671604052,0.281461049546488,0.218435947457328,0.242724100104533,0.286756890988909
"strncpystonesouppathbufstonesoupinputbufstonesoupmaxlen",0.202185978996567,0.238376784860156,0.244984755385667,0.28598397700116,0.246799959172495,0.227393713523634
"over",0.228069748939015,0.219355640979484,0.295719037251547,0.279394687851891,0.218557732598856,0.279787496873178
"strcatstonesouppathbufstonesoupnewinput",0.245299746654928,0.294241451774724,0.267474397760816,0.256781377340667,0.28040614540223,0.217601947183721
"stonesoupbufptrlen",0.262884263275191,0.287803452974185,0.232144025037996,0.2402708691312,0.293807989987545,0.265331431524828
"stonesouppathbufstonesoupoci",0.273503596172668,0.239645217894576,0.250176585931331,0.25425943643786,0.21657013350632,0.220530667691492
"stonesouptoupperstonesouppathbufstonesoupoci",0.215595838380978,0.279332649498247,0.238603682536632,0.259519575792365,0.208105183951557,0.254661052022129
"stonesoupprintfsnstonesouppathbuf",0.252173315989785,0.247932561393827,0.249016901664436,0.291553701879457,0.260318253934383,0.250010735029355
"freestonesouppathbuf",0.201097589894198,0.200543303741142,0.29820758276619,0.223487389367074,0.217125296988525,0.279765774379484
"freestonesoupbufptr",0.274034893931821,0.209229393815622,0.287108333478682,0.22645027982071,0.271298863505945,0.201221457356587
"nomogramurodaeumstonesoupcloseprintfcontext",0.220524841477163,0.262240340467542,0.238740076962858,0.288389561930671,0.287031537434086,0.292911542020738
"carrotiestnonparty",0.214868024969473,0.295955067477189,0.25998428366147,0.202315565408207,0.260861438140273,0.28971612546593
"stonesoupheapbuffer",0.291249279840849,0.242176871094853,0.272656167275272,0.273705372749828,0.2170233305078,0.229274850338697
"mesoprescutalrelaxable""",0.241571252257563,0.249750647833571,0.277551458356902,0.259674741956405,0.203511566692032,0.274280534172431
"syncboolcompareandswapcarrotiestnonparty",0.273322367132641,0.29584808552172,0.253492676233873,0.223320355522446,0.226442761486396,0.234770143800415
"tracepointstonesouptracetracelocationtmptmpopmpvsstestcasesrcrosecolorcinitlinedraw",0.287687668739818,0.225255554751493,0.216816420317627,0.299121289630421,0.294479563855566,0.241332896007225
"mesoprescutalrelaxable",0.238553743530065,0.236268732696772,0.290955817676149,0.204740184429102,0.269217856088653,0.276199581846595
"getenvshottedsinnamahoning",0.245288290176541,0.299043893418275,0.285453514242545,0.252254256978631,0.222512236121111,0.22128139724955
"quartziticcalpacs",0.267068651854061,0.216920842253603,0.207518025743775,0.285015278845094,0.293095669778995,0.295699997688644
"checking",0.286810252978466,0.207312367088161,0.292376792430878,0.298874357179739,0.246488360338844,0.267994543048553
"memsetstonesoupheapbuffer",0.228477846691385,0.271436580666341,0.281172765302472,0.286994619271718,0.272463537240401,0.253563408367336
"builtinreturnaddress",0.295543298311532,0.290043617179617,0.287791006616317,0.245500184898265,0.290243730018847,0.278709845780395
"strcpystonesoupheapbuffer",0.285519544733688,0.290001283446327,0.207607043278404,0.226809858507477,0.271068976516835,0.224312087381259
